"PATHWAY_ID","PATHWAY_NAME","GENE_ID","GENE_SYMBOL"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",1846,"DUSP4"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",1848,"DUSP6"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",1852,"DUSP9"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",1956,"EGFR"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",1977,"EIF4E"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",1978,"EIF4EBP1"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",2002,"ELK1"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",2065,"ERBB3"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",2066,"ERBB4"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",2778,"GNAS"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",2872,"MKNK2"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",2885,"GRB2"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",3265,"HRAS"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",3480,"IGF1R"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",3688,"ITGB1"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",3817,"KLK2"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",3845,"KRAS"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",4342,"MOS"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",4609,"MYC"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",4803,"NGF"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",4804,"NGFR"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",4893,"NRAS"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",5156,"PDGFRA"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",5515,"PPP2CA"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",5528,"PPP2R5D"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",5566,"PRKACA"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",5567,"PRKACB"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",5568,"PRKACG"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",5594,"MAPK1"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",5595,"MAPK3"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",5604,"MAP2K1"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",5605,"MAP2K2"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",5801,"PTPRR"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",5894,"RAF1"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",5906,"RAP1A"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",6195,"RPS6KA1"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",6196,"RPS6KA2"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",6197,"RPS6KA3"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",6198,"RPS6KB1"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",6199,"RPS6KB2"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",6200,"RPS6KB3"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",6464,"SHC1"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",6654,"SOS1"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",6655,"SOS2"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",6714,"SRC"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",6774,"STAT3"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",7015,"TERT"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",8569,"MKNK1"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",8818,"DPM2"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",8986,"RPS6KA4"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",9252,"RPS6KA5"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",10524,"KAT5"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",25759,"SHC2"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",26750,"RPS6KC1"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",27330,"RPS6KA6"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",29904,"EEF2K"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",53358,"SHC3"
"bioplanet_1663","ERK1/ERK2 MAPK pathway",399694,"SHC4"
"bioplanet_1664","JNK/MAPK pathway",998,"CDC42"
"bioplanet_1664","JNK/MAPK pathway",1386,"ATF2"
"bioplanet_1664","JNK/MAPK pathway",1647,"GADD45A"
"bioplanet_1664","JNK/MAPK pathway",1738,"DLD"
"bioplanet_1664","JNK/MAPK pathway",1846,"DUSP4"
"bioplanet_1664","JNK/MAPK pathway",1848,"DUSP6"
"bioplanet_1664","JNK/MAPK pathway",2065,"ERBB3"
"bioplanet_1664","JNK/MAPK pathway",2066,"ERBB4"
"bioplanet_1664","JNK/MAPK pathway",2549,"GAB1"
"bioplanet_1664","JNK/MAPK pathway",2645,"GCK"
"bioplanet_1664","JNK/MAPK pathway",3190,"HNRNPK"
"bioplanet_1664","JNK/MAPK pathway",3554,"IL1R1"
"bioplanet_1664","JNK/MAPK pathway",3725,"JUN"
"bioplanet_1664","JNK/MAPK pathway",4205,"MEF2A"
"bioplanet_1664","JNK/MAPK pathway",4207,"MEF2BNB-MEF2B"
"bioplanet_1664","JNK/MAPK pathway",4208,"MEF2C"
"bioplanet_1664","JNK/MAPK pathway",4209,"MEF2D"
"bioplanet_1664","JNK/MAPK pathway",4214,"MAP3K1"
"bioplanet_1664","JNK/MAPK pathway",4215,"MAP3K3"
"bioplanet_1664","JNK/MAPK pathway",4216,"MAP3K4"
"bioplanet_1664","JNK/MAPK pathway",4217,"MAP3K5"
"bioplanet_1664","JNK/MAPK pathway",4293,"MAP3K9"
"bioplanet_1664","JNK/MAPK pathway",4294,"MAP3K10"
"bioplanet_1664","JNK/MAPK pathway",4296,"MAP3K11"
"bioplanet_1664","JNK/MAPK pathway",4775,"NFATC3"
"bioplanet_1664","JNK/MAPK pathway",5598,"MAPK7"
"bioplanet_1664","JNK/MAPK pathway",5599,"MAPK8"
"bioplanet_1664","JNK/MAPK pathway",5601,"MAPK9"
"bioplanet_1664","JNK/MAPK pathway",5602,"MAPK10"
"bioplanet_1664","JNK/MAPK pathway",5607,"MAP2K5"
"bioplanet_1664","JNK/MAPK pathway",5609,"MAP2K7"
"bioplanet_1664","JNK/MAPK pathway",5879,"RAC1"
"bioplanet_1664","JNK/MAPK pathway",5880,"RAC2"
"bioplanet_1664","JNK/MAPK pathway",5881,"RAC3"
"bioplanet_1664","JNK/MAPK pathway",6416,"MAP2K4"
"bioplanet_1664","JNK/MAPK pathway",6464,"SHC1"
"bioplanet_1664","JNK/MAPK pathway",6885,"MAP3K7"
"bioplanet_1664","JNK/MAPK pathway",7157,"TP53"
"bioplanet_1664","JNK/MAPK pathway",7189,"TRAF6"
"bioplanet_1664","JNK/MAPK pathway",7786,"MAP3K12"
"bioplanet_1664","JNK/MAPK pathway",9020,"MAP3K14"
"bioplanet_1664","JNK/MAPK pathway",9175,"MAP3K13"
"bioplanet_1664","JNK/MAPK pathway",10454,"TAB1"
"bioplanet_1664","JNK/MAPK pathway",10746,"MAP3K2"
"bioplanet_1664","JNK/MAPK pathway",11221,"DUSP10"
"bioplanet_1664","JNK/MAPK pathway",23118,"TAB2"
"bioplanet_1664","JNK/MAPK pathway",25759,"SHC2"
"bioplanet_1664","JNK/MAPK pathway",51776,"ZAK"
"bioplanet_1664","JNK/MAPK pathway",53358,"SHC3"
"bioplanet_1664","JNK/MAPK pathway",80824,"DUSP16"
"bioplanet_1664","JNK/MAPK pathway",225689,"MAPK15"
"bioplanet_1664","JNK/MAPK pathway",389840,"MAP3K15"
"bioplanet_1664","JNK/MAPK pathway",399694,"SHC4"
"bioplanet_1666","cAMP receptor, G-protein-independent pathways inferred from amoeba model",1316,"KLF6"
"bioplanet_1666","cAMP receptor, G-protein-independent pathways inferred from amoeba model",5594,"MAPK1"
"bioplanet_1666","cAMP receptor, G-protein-independent pathways inferred from amoeba model",6772,"STAT1"
"bioplanet_1666","cAMP receptor, G-protein-independent pathways inferred from amoeba model",6773,"STAT2"
"bioplanet_1666","cAMP receptor, G-protein-independent pathways inferred from amoeba model",6774,"STAT3"
"bioplanet_1666","cAMP receptor, G-protein-independent pathways inferred from amoeba model",6775,"STAT4"
"bioplanet_1666","cAMP receptor, G-protein-independent pathways inferred from amoeba model",6776,"STAT5A"
"bioplanet_1666","cAMP receptor, G-protein-independent pathways inferred from amoeba model",6777,"STAT5B"
"bioplanet_1666","cAMP receptor, G-protein-independent pathways inferred from amoeba model",6778,"STAT6"
"bioplanet_1667","Granule cell survival pathway",107,"ADCY1"
"bioplanet_1667","Granule cell survival pathway",108,"ADCY2"
"bioplanet_1667","Granule cell survival pathway",109,"ADCY3"
"bioplanet_1667","Granule cell survival pathway",111,"ADCY5"
"bioplanet_1667","Granule cell survival pathway",112,"ADCY6"
"bioplanet_1667","Granule cell survival pathway",113,"ADCY7"
"bioplanet_1667","Granule cell survival pathway",114,"ADCY8"
"bioplanet_1667","Granule cell survival pathway",115,"ADCY9"
"bioplanet_1667","Granule cell survival pathway",116,"ADCYAP1"
"bioplanet_1667","Granule cell survival pathway",142,"PARP1"
"bioplanet_1667","Granule cell survival pathway",207,"AKT1"
"bioplanet_1667","Granule cell survival pathway",208,"AKT2"
"bioplanet_1667","Granule cell survival pathway",581,"BAX"
"bioplanet_1667","Granule cell survival pathway",596,"BCL2"
"bioplanet_1667","Granule cell survival pathway",836,"CASP3"
"bioplanet_1667","Granule cell survival pathway",842,"CASP9"
"bioplanet_1667","Granule cell survival pathway",1385,"CREB1"
"bioplanet_1667","Granule cell survival pathway",1387,"CREBBP"
"bioplanet_1667","Granule cell survival pathway",1537,"CYC1"
"bioplanet_1667","Granule cell survival pathway",2048,"EPHB2"
"bioplanet_1667","Granule cell survival pathway",2353,"FOS"
"bioplanet_1667","Granule cell survival pathway",2776,"GNAQ"
"bioplanet_1667","Granule cell survival pathway",2920,"CXCL2"
"bioplanet_1667","Granule cell survival pathway",2931,"GSK3A"
"bioplanet_1667","Granule cell survival pathway",2932,"GSK3B"
"bioplanet_1667","Granule cell survival pathway",3579,"CXCR2"
"bioplanet_1667","Granule cell survival pathway",3725,"JUN"
"bioplanet_1667","Granule cell survival pathway",3775,"KCNK1"
"bioplanet_1667","Granule cell survival pathway",3776,"KCNK2"
"bioplanet_1667","Granule cell survival pathway",3777,"KCNK3"
"bioplanet_1667","Granule cell survival pathway",4137,"MAPT"
"bioplanet_1667","Granule cell survival pathway",4214,"MAP3K1"
"bioplanet_1667","Granule cell survival pathway",4215,"MAP3K3"
"bioplanet_1667","Granule cell survival pathway",4216,"MAP3K4"
"bioplanet_1667","Granule cell survival pathway",4217,"MAP3K5"
"bioplanet_1667","Granule cell survival pathway",4613,"MYCN"
"bioplanet_1667","Granule cell survival pathway",4884,"NPTX1"
"bioplanet_1667","Granule cell survival pathway",5325,"PLAGL1"
"bioplanet_1667","Granule cell survival pathway",5330,"PLCB2"
"bioplanet_1667","Granule cell survival pathway",5331,"PLCB3"
"bioplanet_1667","Granule cell survival pathway",5332,"PLCB4"
"bioplanet_1667","Granule cell survival pathway",5333,"PLCD1"
"bioplanet_1667","Granule cell survival pathway",5334,"PLCL1"
"bioplanet_1667","Granule cell survival pathway",5335,"PLCG1"
"bioplanet_1667","Granule cell survival pathway",5336,"PLCG2"
"bioplanet_1667","Granule cell survival pathway",5430,"POLR2A"
"bioplanet_1667","Granule cell survival pathway",5432,"POLR2C"
"bioplanet_1667","Granule cell survival pathway",5436,"POLR2G"
"bioplanet_1667","Granule cell survival pathway",5439,"POLR2J"
"bioplanet_1667","Granule cell survival pathway",5524,"PPP2R4"
"bioplanet_1667","Granule cell survival pathway",5566,"PRKACA"
"bioplanet_1667","Granule cell survival pathway",5567,"PRKACB"
"bioplanet_1667","Granule cell survival pathway",5568,"PRKACG"
"bioplanet_1667","Granule cell survival pathway",5599,"MAPK8"
"bioplanet_1667","Granule cell survival pathway",5604,"MAP2K1"
"bioplanet_1667","Granule cell survival pathway",5605,"MAP2K2"
"bioplanet_1667","Granule cell survival pathway",5606,"MAP2K3"
"bioplanet_1667","Granule cell survival pathway",5607,"MAP2K5"
"bioplanet_1667","Granule cell survival pathway",5608,"MAP2K6"
"bioplanet_1667","Granule cell survival pathway",6416,"MAP2K4"
"bioplanet_1667","Granule cell survival pathway",6469,"SHH"
"bioplanet_1667","Granule cell survival pathway",6609,"SMPD1"
"bioplanet_1667","Granule cell survival pathway",6610,"SMPD2"
"bioplanet_1667","Granule cell survival pathway",7433,"VIPR1"
"bioplanet_1667","Granule cell survival pathway",8645,"KCNK5"
"bioplanet_1667","Granule cell survival pathway",9424,"KCNK6"
"bioplanet_1667","Granule cell survival pathway",9586,"CREB5"
"bioplanet_1667","Granule cell survival pathway",9651,"PLCH2"
"bioplanet_1667","Granule cell survival pathway",10000,"AKT3"
"bioplanet_1667","Granule cell survival pathway",10089,"KCNK7"
"bioplanet_1667","Granule cell survival pathway",10488,"CREB3"
"bioplanet_1667","Granule cell survival pathway",10746,"MAP3K2"
"bioplanet_1667","Granule cell survival pathway",23007,"PLCH1"
"bioplanet_1667","Granule cell survival pathway",23228,"PLCL2"
"bioplanet_1667","Granule cell survival pathway",23236,"PLCB1"
"bioplanet_1667","Granule cell survival pathway",27012,"KCNV1"
"bioplanet_1667","Granule cell survival pathway",50801,"KCNK4"
"bioplanet_1667","Granule cell survival pathway",50818,"DYT10"
"bioplanet_1667","Granule cell survival pathway",51196,"PLCE1"
"bioplanet_1667","Granule cell survival pathway",51305,"KCNK9"
"bioplanet_1667","Granule cell survival pathway",54205,"CYCS"
"bioplanet_1667","Granule cell survival pathway",54207,"KCNK10"
"bioplanet_1667","Granule cell survival pathway",55512,"SMPD3"
"bioplanet_1667","Granule cell survival pathway",55627,"SMPD4"
"bioplanet_1667","Granule cell survival pathway",55811,"ADCY10"
"bioplanet_1667","Granule cell survival pathway",56659,"KCNK13"
"bioplanet_1667","Granule cell survival pathway",56660,"KCNK12"
"bioplanet_1667","Granule cell survival pathway",57582,"KCNT1"
"bioplanet_1667","Granule cell survival pathway",60598,"KCNK15"
"bioplanet_1667","Granule cell survival pathway",83795,"KCNK16"
"bioplanet_1667","Granule cell survival pathway",84812,"PLCD4"
"bioplanet_1667","Granule cell survival pathway",89822,"KCNK17"
"bioplanet_1667","Granule cell survival pathway",89869,"PLCZ1"
"bioplanet_1667","Granule cell survival pathway",113026,"PLCD3"
"bioplanet_1667","Granule cell survival pathway",157855,"KCNU1"
"bioplanet_1667","Granule cell survival pathway",169522,"KCNV2"
"bioplanet_1667","Granule cell survival pathway",196883,"ADCY4"
"bioplanet_1667","Granule cell survival pathway",338567,"KCNK18"
"bioplanet_1667","Granule cell survival pathway",343450,"KCNT2"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",815,"CAMK2A"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",816,"CAMK2B"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",817,"CAMK2D"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",818,"CAMK2G"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",2152,"F3"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",2535,"FZD2"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",3708,"ITPR1"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",3709,"ITPR2"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",3710,"ITPR3"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",4772,"NFATC1"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",4773,"NFATC2"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",4775,"NFATC3"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",4776,"NFATC4"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5145,"PDE6A"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5146,"PDE6C"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5147,"PDE6D"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5148,"PDE6G"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5149,"PDE6H"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5158,"PDE6B"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5330,"PLCB2"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5331,"PLCB3"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5332,"PLCB4"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5333,"PLCD1"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5334,"PLCL1"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5335,"PLCG1"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5336,"PLCG2"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5530,"PPP3CA"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5534,"PPP3R1"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5578,"PRKCA"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5579,"PRKCB"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5580,"PRKCD"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5581,"PRKCE"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5582,"PRKCG"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5583,"PRKCH"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5584,"PRKCI"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5588,"PRKCQ"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",5590,"PRKCZ"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",7471,"WNT1"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",7472,"WNT2"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",7473,"WNT3"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",7474,"WNT5A"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",7475,"WNT6"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",7476,"WNT7A"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",7477,"WNT7B"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",7478,"WNT8A"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",7479,"WNT8B"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",7480,"WNT10B"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",7481,"WNT11"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",7482,"WNT2B"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",7483,"WNT9A"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",7484,"WNT9B"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",7855,"FZD5"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",7976,"FZD3"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",8321,"FZD1"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",8322,"FZD4"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",8323,"FZD6"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",8324,"FZD7"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",8325,"FZD8"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",8326,"FZD9"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",9651,"PLCH2"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",10725,"NFAT5"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",11211,"FZD10"
"bioplanet_1668","Wnt/calcium/cyclic GMP pathway",23007,"PLCH1"
